date,text,hash_tags
2020-10-10,"He lost all credibility? Why! he just might be related to you trump.Losing credibility is, after all, a trump trait.Vote For Joe Biden! To save American and it's constitution.1",
2020-10-11,"That""a lie & you know it. So do we.1",
2020-10-11,Karen alert. This guy is insane.1,
2020-10-11,More than 400 people? How many will get covid-19?1,
2020-10-11,Trump / Pence 2020! Say no to Socialism!!! Say yes to keeping America strong!!1,
2020-10-11,"You’re losing it again. The best campaign managers in the world cannot pull you out of the slime u put yourself in. Fred’s Rolling in his grave from embarassment. It’s entertaining watching u tank your own future. On to prison. Those men will b waiting for u. But not fans, haters118",
2020-10-11,I have never witnessed a standing president come unglued in front of my very eyes.12,
2020-10-11,"You have the endorsement of David Duke, the Proud Boys, Putin and the Taliban. Have you gotten Kim Jong-un's endorsement yet? Maybe in a love letter?12",
2020-10-11,Who are you kidding? You couldn’t find Columbia on map if your life depended on it.4,
2020-10-11,Do you even know where Columbia is?  Name 3 Columbians you know or have heard of. Waiting...23,
2020-10-11,BY MONEY!28,
2020-10-11,"Trump will win by a landslide. It’s no secret that the Democrats are setting up a game plan to win this election by fraudulent voting. Omar got busted red handed but no arrest, why? Barr needs to arrest someone soon. These evil democrats will not stop until then.24",
2020-10-11," just said the boarder wall was almost complete as 380 miles are already up... That didn't sound right so I asked  how long the Texas/Mexico boarder was. That boarder alone is over 1,800mi.  will have some BS answer for this.1",
2020-10-11,I see the Taliban is standing with you with an endorsement!1,
2020-10-11,Since they supply the coke that your son seems to love ...1,
2020-10-11,"Donald Trump is Putin's puppy, also endorsed by the Taliban.2",
2020-10-11,Crazy man tweeting nonsense again.11,
2020-10-11,You disappointed me donald I though you were the new right not this1,
2020-10-12," lack of focus, discipline and a point by point challenge to the blatant lie that he had lied to American ppl about Covid and he failed to manage the crisis - are simply astounding.His debate performance was a disaster. Perhaps bc he was already sick? He's losing1",
2020-10-12," is a heck of a lot more qualified than you are...even after almost 4 years as our, sigh, President.1",
2020-10-12,"We don't remember it because it didn't happen.  You're trying to rewrite history. I know certain groups were violently opposed to a bacl president,  but most of America was just fine with it. He led us out of what would have become a depression.2",
2020-10-12,"Dr. Fauci has already come out and said you used the words totally out of context. And no, nobody agrees especially not the 220,000 dead American and the 1,000+ more that are dying every day. You are completely useless.1",
2020-10-12,Why can't  answer me a simple question I ask them? Really? And why couldn't you answer questions if regards to you lying to people You just blow it off HHHHMMM funny1,
2020-10-12,I thought they were all in for Biden. When did they start supporting you?1,
2020-10-12,Save your 2nd Amendment. Vote Trump! Kerri O'Brien7.81.45.3,
2020-10-12,You should be tuning into 60 Minutes right now  is going to be on chatting about their not so favorite president...you!!!1,
2020-10-12, Does this sound familiar?   CBC PoliticsElections Canada probing thousands of 2019 election ballots with unclear evidence of citizenship https://ift.tt/2SM4Kva  ,"['#hw', '#cdnpoli12']"
2020-10-12,"Of course we are voting, we ARE VOTING for 2",
2020-10-12,"Wait, are you a Jesuit now?5",
2020-10-12,Pretty funny coming from the man who was the least qualified in US history7,
2020-10-12,"Wow, you're non-stop point blames, Donny, the entire world is wrong, fake.Laugh!13",
2020-10-12,The Journal of Medicine said you failed. You can’t parse out statements.3,
2020-10-12,HILARIOUS!!! You weren't qualified in 2016 and you are unqualified in 2020!!! You are the BIGGEST MAN BABY ever!!! GROW UP!!!2,
2020-10-12,Everybody knows that Trump is a fake President.A real President wouldn’t have destroyed his own country.14,
2020-10-12,I suspect  could do well tonight. Don't be fooled by his gaffes. He is a seasoned and feisty debater.1.61.61.3,
2020-10-12,Attn:  Do you find it insulting that  never mentions JOE BIDEN'S HEALTH?Never Blames  on  Never Mentions Voter FraudObama SpyingMueller Trump/Russia Investigation was TreasonPelosi~Comey+Schumer liesAll they do is attack ,"['#Americans', '#FakeNews', '#COVID19', '#China', '#PresidentTrump32']"
2020-10-12,STOCK MARKET UP BIG!1.8318.9,
2020-10-13,Republicans should be strongly focused on completing a wonderful stimulus package for the American People!12.311,
2020-10-13,You’re Republicans refused to budge until recently while the Democrats made serious compromises. Now you say you want a bigger package?Then just 72 hours ago you were trying to torpedo these talks.THIS IS A COMPLETE FAILURE BY THE PRESIDENT!1,
2020-10-13,"  ,   2  You’re going to lose FL along with so many electoral votes that your name will be forever associated with shame. You and your entire family will be imprisoned within a year.2",
2020-10-13,"Wow! People are waiting all day to vote you out of office, Don!3",
2020-10-13,"Humans make mistakes....like County, instead of Country!11",
2020-10-13,"They certainly have changed, only watch Tucker, Sean Hannity, Laura Ingraham. Fox Business, the great Lou Dobbs, Charles Payne, Elizabeth McDonald,Chris Wallace, once again had to open his mouth today. He's worse than Shepard Smith was. You know where that landed him.11",
2020-10-13,The  has been  all throughout ; the  was much better off without YOU.12,"['#StockMarket', '#UNPREDICTIBLE', '#YOUR_ENTIRE_PRESIDENCY', '#STOCK_MARKET']"
2020-10-13,"Everyone wants to be alive for your eviction on January 21st. This will be fun too watch, creditors chasing you on your way to the airport.  Temperatures are pretty consistent, year round, in Ecuador   ",['#TrumpIsTheWORSTPresidentEVER12']
2020-10-13,You said you met the President of Puerto Rico.... its gotten worse every day for you.  Russia owns you.114,
2020-10-13,We like presidents who aren't super-spreaders and who people aren't afraid to be around.5,
2020-10-13,"WeThePeople say we cannot afford the Harris-Biden  ticket, period...      .  43",
2020-10-13, is cognitively impaired.  We demand he take a cognitive test.1315,
2020-10-13,You’re GROSS!2,
2020-10-13,Donald Trump has 3 Nobel Prize nominations AND 3 Supreme Court nominations in his first term aloneHe is the most effective president in our historyNow do you get why Democrats are willing to do anything to get him out of office? Imagine what he’ll do with four more years!115,
2020-10-13,We have fake polls and fake ballots what are we going to do about it people need to know they will be prosecuted if they sign a fake ballot!1,
2020-10-14,"Virginia, VOTE for President Trump and save your under siege 2nd Amendment. WSLS 10JUST IN: Virginia voting rights groups have filed a lawsuit to extend the voter registration period. https://wsls.com/news/2020/10/14/advocates-file-lawsuit-against-virginia-department-of-elections-after-online-voter-registration-shutdown/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wsls10…4.81.25",
2020-10-14,Death to the stock market!2,
2020-10-14,You’re killing it Mr President! I voted 4 u yesterday!12,
2020-10-14,THERE IS THAT LOSER WORD AGAIN. LIKE U CALLED OUR SOILDERS WHO HAVE DIED IN WAR.WHERES UR HEALTH CARE PLAN..1,
2020-10-14,"Every time you tweet, I despise you more and more!!! I really didn’t think I could hate anyone as much as I hate you.3",
2020-10-14,"  ,   2  I am ready to track your super spreader event. 2 Wks after Bemidji, MN and Mosinee, Wisconsin their new cases went up by 500%.1",
2020-10-14, i dont have the chy na vir us. But can I have some regeneron anyway? I'm half your age and jealous of the amount of energy that you have. Love You Daddy!1,
2020-10-14,she’s a disgrace2,
2020-10-14,"Georgia, this is your chance to MAKE AMERICA GREAT AGAIN. We have been strong for our Military, Vets, 2nd Amendment, and ALL. VOTE NOW!23.517.4",
2020-10-14,So is Governor dewine2,
2020-10-14,"TRUMP MUST GO--VOTE FOR JOE HuffPostWhite women in Pennsylvania, a battleground state, are abandoning President Donald Trump for his Democratic rival Joe Biden in the 2020 presidential election.1.8 0:01 / 0:485",
2020-10-14," is *LIVE* in  .That means you need to TURN OFF  and SWITCH ON ! LIVE NOW: Special coverage of President Trump's campaign rally in Johnstown, PA! http://nws.mx/tv5 NewsmaxNewsmax TV - Live1814","['#Johnstown', '#Pennsylvania']"
2020-10-14,"  ,   2  Even Fox stopped broadcasting your rallies... 5",
2020-10-14,"  ,   2  President Trump...speak a couple more sentences explaining how you protected the suburbs. I’m not certain exactly what you stopped!?111",
2020-10-14, Sen. Marsha Blackburn (R-TN)is awesome!! Reminds everyone that Democrats refuse to work with Repubicans to get a  done asap!3,['#STIMULUSPACKAGE']
2020-10-14,It’s gonna be called “Jonestown” by the time you’re done!3,
2020-10-14, WE SUBURBAN WOMEN DO LOVE YOU!!21,
2020-10-15,"People are fleeing California. Taxes too high, Crime too high, Brownouts too many, Lockdowns too severe. VOTE FOR TRUMP, WHAT THE HELL DO YOU HAVE TO LOSE!!!5.16.427.9",
2020-10-15,Please do!11,
2020-10-15,Bret Baier should do his job! He seemed to lean more in favor of the censored article than being upset about it.27,
2020-10-15,How is Biden still running for the presidency???2,
2020-10-15,I guess the Biden’s are the liars we knew they were.2,
2020-10-15,Go get 'em Mr. President.You have the backing of EVERYONE - in the US and abroad.,['#repeal2301']
2020-10-15,"Facebook and twitter should shut down trump's account, nobody should get a free pass to lie and spread misinformation about their opponents!I do agree, you are most corrupt President in US history.12",
2020-10-15,You’re losing!  No one believes you or Fox anymore. BTW you do realize many people have already voted and the lines are not for you. What happened with the spying on your campaign?NOT TRUE just like this BS HEY  you should be fined for reporting LIES5,
2020-10-15,YES YES YES! The more they censor the more the story is TRUE!! POTUS DJT 2020!14,
2020-10-15,  Is Killing it51044,
2020-10-15,"I thought it was spelled smocking gun. Maybe I should stick to investing in my 409k, or trying to tolerize my trumper neighbors.16",
2020-10-15,Glad I’m 3 hours East. It’s bad enough you’re in my state. 2,
2020-10-15, getting casual.  He got poll numbers.    Real ones I’m sure of him up 6.  Largest order of corn.34,
2020-10-15, is not a politician - Thank God!  That’s exactly why we elected him in 2016!  ,['#Trump2020NowMoreThanEver3']
2020-10-15,"Donald, It seems your voter suppression has made many citizens angry, willing to wait for many hours, and many voting against GOP candidates. Testament to the anger at your suppression efforts. It will also hurt GOP Governors when their reelection comes. And you for sure.5",
2020-10-15,"So terrible that Facebook and Twitter took down the story of “Smoking Gun” emails related to Sleepy Joe Biden and his son, Hunter, in the . It is only the beginning for them. There is nothing worse than a corrupt politician. REPEAL SECTION 230!!!Facebook, Twitter make editorial decisions to limit distribution of story claiming to show 'smoking...Facebook and Twitter made the decision to limit the distribution of a news article from the New York Post that claims to show ""smoking gun"" emails related to Democratic presidential nominee Joe Biden...cnbc.com3.17.817.2",
2020-10-15,You might know because you possibly could be president of the club but that’s if you’re actually a politician but you’re not you’re just corrupt1,
2020-10-15,"Suppression of facts = fake news, yet FB & Twitter continue to Fact-Check & delete REAL news!Dems try to destroy America!They're EVIL & we'll STOP them!Join http://TrumpChat.org to  &  Sir, your VIP Membership awaits!Per Founder 1066105","['#UniteTheRight', '#VoteDemsOUT']"
2020-10-15,"Um, the second amendment is not under siege you fear mongering imbecile. Your desperation bleeds thru every idiotic tweet. ",['#LOSERTRUMP1']
2020-10-16,"Well, you are right about the Fake part.8",
2020-10-16,You’re always right! We knew it too! Liberals are all liars! 3,
2020-10-16,"Nobody is forcing you, feel free to stay home. America won't be watching you anyway8",
2020-10-16,Lol no shot Donnie4,
2020-10-16,"  ,   2  NBC was the first network to lie about my stolen music. They told America that Miley Cyrus and Katy Perry wrote my songs Wrecking Ball and R.O.A.R.Never happened. Fake News.23",
2020-10-16,Sad he would lie about a tweet to  - 2 losers in a Pod417,
2020-10-16,"Too bad your ""instincts"" were on the GOLF COURSE in February......118",
2020-10-16,Without the help of the fake media and big tech. Trump would be turning the whole country red.35,
2020-10-16,"President Trump Both Jack & Zuckerberg LIED to Congress during the last hearings.They said they dont censor, and they have.Lying to Congress is a FELONY714",
2020-10-16,"Oh, man. I’m using my old iPhone 6 for a self-colonoscopy tonight. Can’t make it, but break a leg!3",
2020-10-16,"Umm, aren't you the guy that told ""Moscow Mitch"" to hold it up and the spineless weasel said ok?.....16",
2020-10-16,1st Q. What did you pay in FEDERAL INCOME tax in 2016?2nd Q.  To whom do you owe $440 million coming due over next four years?3rd Q.: What day & time did you test positive for COVID19?4th Q: What are the days & times of your two most recent consecutive negative tests?13,
2020-10-16,"No she isn't. You and McConnell are. Try giving TO the people instead of big business. Maybe then it will pass. This is on you and McConnell. A bipartisan bill has been on McConnell's desk since May, he keeps going on vacation. Do your job. You are our employee after all!!14",
2020-10-16,Fake Town Hall from a Fake Impeached President . Sounds about right.111,
2020-10-16,If Biden wins—China will OWN the United States...193.6 0:03 / 0:361.32.78.2,
2020-10-16,"Thanks to your failed policies, they already do.16",
2020-10-16, test3422,
2020-10-17,You told the black people that same thing. Question.  Are they better off now then in 2016.....12,
2020-10-17,Tolerate Pelosi's garbage? SIX MILLION MORE AMERICANS IN POVERTY SINCE ONSET OF COVID19. Best move President Trump could make is to shut Pelosi down. Sign promised Executive Order. Show the World no one can push Trump around as Pelosi is doing now. Reopen flow of economy.11,
2020-10-17,"Even when he speaks, his cadence sounds like a dictator12",
2020-10-17,"More people watched Biden on ABC than Trump on NBC, MSNBC and CNBCThis is what losing feels like Donald.2",
2020-10-17,Trumps crowds are the same people that go the state fair.. Music jMbories ect... They are loyal but not huge..11,
2020-10-17,"I wonder what kind of posts you'll be making on January 21st.  No more rallies.  Not one Republican defending you. They're gonna distance themselves. It'll be a sad existence.  Just you & the crazies.  Finally, SDNY will come handcuff you.1",
2020-10-17,Stop blaming Democrats!  is too busy trying to push your unqualified & inexperienced nominee onto the Supreme Court. The Republicans don’t care for starving & poverty stricken Americans.  has had the Heroes Act sitting on ’s desk for months.3,['#MoscowMitch']
2020-10-17,"Your own FBI and secret service warned you about Rudy Giuliani and his connections with Russian Operatives and you totally ignored them. Who’s really behind a Criminal Enterprise? You’re going down, down, down, down, down, down....2",
2020-10-17, on  TWO rallies in ONE day!! MSM getting skewered!    THANK YOU 15,"['#TrumpRallyOcala', '#TrumpRallyMacon']"
2020-10-17,Why would anyone vote for “the most flawed person” there’s ever been?11,
2020-10-17,"Don't sign your tweets, Mr President1",
2020-10-17,There’s a nasty rumor that you’re a human being.1,
2020-10-17," this like a kick in your tiny peanut sized balls isn't it? You're suck a fucking loser. ""ABC's Biden town hall had higher ratings than NBC's Trump town hall, according to early Nielsen data""ABC's Biden town hall had higher ratings than NBC's Trump town hall, according to early Nielsen data14",
2020-10-17,You got ripped to shreds! Nobody had anything good to say about it! Ultimate bomb!2,
2020-10-17,I'm voting for 12,
2020-10-17, Your kids DID do what you accuse Hunter Biden of doing they & your are banned from ever running a Charity again because they stole from a Charity.311,
2020-10-17,Looks like these ppl didn't tune into your town hall lying marathon. You lost to Biden last night! Get used to the feeling. Your gonna feel it big time in Nov.15,
2020-10-18,Biden’s tax plan will increase taxes for taxpayers with income over $400k.My taxes will not be going up. ,['#BidenHarris2020Landslide21']
2020-10-18,That means another one hour ad for Joe. Operation LET HIM SPEAK is awesome! ,"['#BidenHarris2020Landslide', '#B2']"
2020-10-18,"Uh, yeah. Good luck with that.1",
2020-10-18,You aren't running against Clinton. Why are you so obsessed with her?1,
2020-10-18,"This election is a choice between a TRUMP RECOVERY and a BIDEN DEPRESSION. If you vote for me, prosperity will surge, normal life will fully resume, and next year will be one of the greatest years in the history of our Country!Get Ready to VoteVisit vote.donaldjtrump.com for information about voting in your state.vote.donaldjtrump.com22.89.8",
2020-10-18,Ramblings of a man about to lose his job and find his next position will be picking up the soap for big Bubba2,
2020-10-18," said ""Aberition"" Not Aberration Qohn Galt  Palpatine (chess move), Hidden Lord, Welcome Back, It is Real, Jesus DNA, Decode Birth, Crucifix, Sacrifices, God's Blood, He Rose Again, I AM Alpha and Omega   224","['#Gematria', '#JFK', '#JFKJR', '#Trumpology']"
2020-10-18,"Biden is a National Security threat! Sean DavisAfter corruptly blocking readers from accessing the New York Post’s expose on Hunter and Joe Biden, Twitter is now throttling circulation of a Fox News story detailing Biden’s business ties in communist China. https://twitter.com/emilyjashinsky/status/1317272046204866563…2.15.213.7",
2020-10-18,You don’t have an original idea in your head do you mr trump?12,
2020-10-18,are you talking about all the covid deaths you’re responsible for?12,
2020-10-18,The left is dominating Twitter and Facebook ... THE RIGHT continues to be censored ... Biden is protected by Facebook and twitter ... Trump is attacked by the extreme press.1,
2020-10-18,No you won't I don't live in Wisconsin12,
2020-10-18,"NO YOU WILL NOT!!!NEVER, EVER!!!14",
2020-10-18,Yup Senate Blood Bath5,
2020-10-18,Give it up. The only October surprise is the ass stomping you're getting at the polls.GIF13,
2020-10-18,"Your shadow advisor still owns a Chinese company that offers ""security services"" in Hong Kong.1",
2020-10-18,DONNIE has to have a secret service agent check his closet and under his bed for the bad Ole Hillary momster.I wonder how he can sleep!4,
2020-10-18,"Just for this, I'm going to contribute to his next re-election campaign. Who's with me?",
2020-10-18,You’re just pissed because that tax will hit the rich.12,
2020-10-18,"Oh, you’re projecting again.",['#VoteBiden13']
2020-10-18,"donald, donald donald you did not win the popular vote .You know the vote of who is actually the choice of the majority of American people3",
2020-10-18,You should visit Madison Wisconsin. You'd receive a welcome 2nd to none.4,
2020-10-18,You're SUCH a nice person.2,
2020-10-19,"Oh, also kindly explain if you doing so good as you want everyone to believe then why are there almost 9 million now in poverty for the first time in their lives because of YOU? Just more lies you’re spreading1",
2020-10-19,Proof that Mexico is paying. Because it is certainly not. The wall is a few wood planks so not even close to being finished. What has been built has been paid by the taxes paid by hardworking Americans. We paid more than $750.3,
2020-10-19,"  ,   3  No thanks. I’ve had enough of your lies. Biden 20201",
2020-10-19,"  ,   3  You,  and your supporters deserve each other.  After Joe Biden is inaugurated, have at it!  No one else will be watching or listening. Enjoy your alternate reality!!1",
2020-10-19,"These last-minute desperate COVID SuperSpreader events aren’t expanding trump’s voter base. As a matter of fact they’re steering people far away from his recklessness around COVID, his open misogynistic views towards powerful women and delusional conspiracy theories. He’s toast!3",
2020-10-19, just saying2,
2020-10-19," Faucets and dishwashers.  Showers and sinks. And toilets. . YES, people care about these issues. We love you.  ",['#maga33']
2020-10-19," incites and promotes violence at his rallies and the  is 100% silent. What happens when the tables turn? When a GOP mayor, GoV, or senator is targeted or killed? What happens when ppl get tired of the GOP BS and begin to act?  ","['#VoteThemAllOut', '#GOPHypocrisy12']"
2020-10-19," it's called plagiarism, just saying12",
2020-10-19,You really need to cut back on the Adderall      .  1,
2020-10-19,Corrupt politician Joe Biden makes Crooked Hillary look like an amateur!4.8732.3,
2020-10-19,"prez* tRump..  r u gonna remind him that ""tax break"" willstart disappearing next yr??  Gone in 2025..But not for Corps & ur rich, rich friends!Gas prices r down... 'cause we weren't driving..  One rage tweetfrom u about Middle East.. $4+/gallon..  tRumplicans 1",
2020-10-19,Gosh you give great Biden commercials.. I'm already voting blue..2,
2020-10-20,"THANK YOU TUCSON, ARIZONA! Together, we are going to MAKE AMERICA GREAT AGAIN!!Dan Scavino 2.74.918.6",
2020-10-20," momentum Ronna McDanielPrescott Rally: 22,254 signups 23.7% NOT Republican 37.6% did not vote in 2016Tucson Rally: 19,291 signups 28.2% NOT Republican 28.6% did not vote in 2016Thank you all for the support!!",
2020-10-20,Arizona for Trump we love you best president ever12,
2020-10-20," is the first person in the history of forever that can say, “I told you so,” and we cheer because he is right.3",
2020-10-20,"And you, ""Covid Trump"", are the cause for over 220k deaths with your lack of leadership. Bad time for you to be running for President...and even worse for America if you win. 1",
2020-10-20," Thank you, President Trump for bringing your energy, hope, enthusiasm, and inspiration to TUCSON!  We have already voted RED! Donald J. TrumpTHANK YOU TUCSON, ARIZONA! Together, we are going to MAKE AMERICA GREAT AGAIN!!1",
2020-10-20, Your wig is coming off! EdI warn you. Don’t you dare to RETWEET!  121,
2020-10-20," Mr President, Someone just sent me this and I thought you would love it:I don't know who wrote it, but it sums up how grateful 100s of millions of us are, to you.YES, 100s of millions, it is circling the world.22",
2020-10-20,youtube and all the major  big wigs are censoring the truth and anyone that's not left.  They are deleting youtube channels and removing videos of the truth for no reason. please do something.1,
2020-10-20,"....There has never been more enthusiasm or spirit, by everyone. Great fun, and so good for our Country. Already winning many states, but not reported. Biden put the LID on again - raising money with promises. They finally caught him, COLD, and he knows it. Laptop is devastating!5.21.35.2",
2020-10-20,When?You’ve had four freaking years and everything you touch turns to dung. Go make Russia great again. Leave us alone.22,
2020-10-20,Arizona is a great state - it deserves better than your super-spreader events and your political nonsense14,
2020-10-20,Remember this guy Magats? Clearly not.    one of your own.1,['#trumpvirusvictim']
2020-10-21,I like presidents who don’t throw temper tantrums because a reporter hurt their widdle feelings.2,
2020-10-21,From the guy who says “masks make you look weak” and “I always wanted to downplay it” ,"['#TrumpForPrison2020', '#TrumpCrimeFamily1']"
2020-10-21,How? Sell us to Russia? You have already bankrupted America.  Take that fast plane out in November. I hear Cuba has nice weather that time of the year.2,
2020-10-21,"If you knew how to LISTEN and how to form articulate sentences, your interviews might go better....but the interviewers all have the best words AND they know how to use them!1",
2020-10-21," Just dropped the BOMB on the Harris/Biden team in Erie, PA. Played the video clips of Biden & Harris talking about getting rid of fracking & fossil fuels, on giant screens. BAMM!!13",
2020-10-21, if your listening release intel on Trump - especially the famous tape with Russian hookers1,['#china']
2020-10-21,"Awwww, what’s wrong poor baby? Did the mean lady hurt your widdle feelings?1",
2020-10-21,We are all sleepy whilst we wait for the country to wake up from this nightmare presidency.1,
2020-10-21, has 82.7 million followers!! We dont! This could work! The news has abandoned us!!! Campaign in his tweets under comments! Reach more people!   1,"['#ridetheREALtrain', '#sickofcensorship']"
2020-10-21,You gotta make up your dam mind man. One day these people of these states are monsters the next they are the dearest of them all. I swear I would never want you as a friend. Fake Fake Fake1,
2020-10-21,"I'm not invested in the stock market, so what do I care?  I do have elderly parents though, and I am a teacher. My husband is a medical worker. So 200,000 - 300,000 deaths of Covid-19 and related? Yeah. That.2",
2020-10-21,We will teach our twisted speechTo the young believersWe will train our blue-eyed menTo be young believers 3,
2020-10-21,I think government stability is most important. Trump’s “chaos” governing style just doesn’t work. There’s more to the economy besides just the stock market.2,
2020-10-21,Wrong as usual.8,
2020-10-21,"Wow, she must’ve done the journalistic equivalent of de-pantsing you at midfield of a football homecoming day game on a day you weren’t wearing your depends.  can’t wait!1",
2020-10-22,Judiciary Committee approves Judge Barrett. Moves to full Senate for final vote. Big day for America!1.95.430.2,
2020-10-22,VOTE  down your TICKET VOTE  down your TICKET VOTE  down your TICKET VOTE  down your TICKET VOTE  down your TICKET VOTE  down your TICKET VOTE  down your TICKET VOTE  down your TICKET VOTE  down your TICKET VOTE  down your TICKET 19,
2020-10-22,"Congressman Darin LaHood () is a fighter for Illinois! A strong supporter of our  agenda, he is helping us Drain the Swamp, Deliver for our Farmers, and Defend your Second Amendment. Darin has my Complete and Total Endorsement!  LaHood for Congress!President Trump is behind Darin 100%, and he needs your help to reelect Darin this November!secure.winred.com1.46.32.6","['#MAGA', '#IL18Darin']"
2020-10-22,Breitbart is the official news organization for trump.                                           .  1,"['#TrumpChinaBankAccount', '#TrumpTaxReturns', '#TrumpIsACoward', '#TrumpsTheBiggestLiarEver', '#TrumpVirus', '#tRumpTrainWreck', '#BidenHarris2020ToSaveAmerica', '#BidenHarris2020다음']"
2020-10-22,Why are Trump’s PROUD BOYS interfering in our election and intimidating Democrats to Vote Republican. How low has Trump gone or is it just plain desperation. HE KNOWS HE IS LOSING THIS ELECTION. If anyone is rigging this election it is Trump & his administration VOTE TRUMP OUT2,
2020-10-22,"Doesn’t really mean much when you continuously retweet Breitbart News, the king of conspiracies.12",
2020-10-22,Right after Donald answers questions about his secret bank account in China and how he paid more taxes to China than he did to the United States.2,
2020-10-22,"Is this where you told her “everybody’s mean to me. She asked me a question during an interview, and it made me cry so I had to storm out like the whiny little bitch I am.”3",
2020-10-22,Right after you provide all your taxes CovidDon......14,
2020-10-22,"After u explain ur Chinese bank account. The worst thing, in ur opinion, is  telling his son he loves him. Maybe u should try that approach with  & . They’re both high on cocaine! Maybe in the debate u can ask Joe where to find help!14",
2020-10-22,"30 million Americans have been forgotten by your failure to broker a second stimulus bill, Mr. President.Hundreds of thousands more have either perished or lost a loved one owing in large measure to your lack of interest & commitment in directing an effective response to COVID.469",
2020-10-22,Looks scant to me.18,
2020-10-22," OK - Real Live Action= vs : Thank you !Decision Expected Soon in Case Against Newsom | Capitol QuagmireOur trial against Governor Newsom has just concluded, and the Judge said she will issue a ruling “in very short order.” That probably means by the end of the week. You can watch my opening statement...blog.electkevinkiley.com11","['#patriots', '#emperorNewsom']"
2020-10-22, said 61 a half dozen times at NC rallythink he is pointing us here1,
2020-10-23,11 DAYS!  Trump (Text VOTE to 88022) 25.919.7,['#MAGATeam']
2020-10-23,"Finally! Suburban women are flocking over to us. They realize that I am saving the Suburbs - the American Dream! I terminated the Regulation that would bring projects and crime to Suburbia. Not on my watch! Biden will bring the Regulation back, but bigger and worse.33.213.4",
2020-10-23,Sounds like desperation at the last minute!23,
2020-10-23,You're right. Your rudeness and hatred is appalling that why I am voting for 2,
2020-10-23, Ask JB to explain CINOHAWK would be a good direction for debate.1,
2020-10-23, bringing Tony Bobulinski to the debate is a balls of steel move not seen since Michael Corleone brought Frank Pentangelli’s brother to the congressional hearing.1,
2020-10-23,"If you 'ALWAYS put American workers FIRST!"" then why have you not help pass the Heroes Act passed by the House and sitting on McConnell's desk.15",
2020-10-23,".  Don't worry, Joe, we all know what corrupt liars the trumps are.  Jr's GF and eric's wife have to be paid to stay with them, and we all know Malaria's story. Sassy HeathenMore Trumpanzee hypocrisy.1",
2020-10-23, Potus.. in one of your minutes make sure to tell.the American people that David Bobalinsky just gave a 25 minute speech about The Bidens and not one news network covered it. The media and social networks are a clear and present danger. Enemy of the state.23,
2020-10-23,"You handled yourself beautifully, Mr. President. We the people see through the media’s lies. We stand by you!!!!6",
2020-10-23,"   Are the laws just for Conservatives? brooks brownA ""Law Student"" Could Have Built A Case And Indicted Any Of These...47",
2020-10-23,"The executive order Trump quietly issued yesterday is a radical attack on America's civil service, an attempt to allow firing of federal workers for political disloyalty. It would undermine protections that go back 137 years. I will be working with colleagues to prevent this.13",
2020-10-23,The biggest failure is the one who focuses on pushing the idea of other people's failures. There are doers and followers. You are a follower with no real plan.18,
2020-10-23,"It will be a bigger day when you’re soon voted out & the Dems take the Senate.  Time to balance the courts once more & maybe tilt them a little too. Oh, & all the fun from the upcoming investigations when Hillary becomes AG.  It will be heavenly  118",
2020-10-23,you want a ratio?1,
2020-10-23,"Damn, Donald I get asked tougher questions than you get everyday at work. Come on, man up! 2",
2020-10-23,Good for you.  Running away from a woman. And calling her nasty.  And being scared.  Impressive.1,
2020-10-23,What a miserable liar. Unbelievable.2,
2020-10-24,"The words Semper Fi should NEVER be quoted by you, it's insulting.37",
2020-10-24,Didn't the organization that Hunter Biden work on win the NOBEL PEACE PRIZE.......Yup!1,
2020-10-24, sir we have been lied to by  and crazy  it's up to you leader to    repurposed funds help us please   THIS WEEKEND67,"['#DoTheRightThing', '#ExecutiveOrder', '#msc', '#purplepower']"
2020-10-24,11 days until the biggest meltdown you’ve ever had. Have you ordered the new phone for tiny thumbs. Much easier to tweet rant with it.2,
2020-10-24," they need to come forward and explain how they have sold out America. Here is the contract that they signed with the Chinese Communist PartyHunter Biden’s Loan Agreement – AMENDMENT No. 1 TO THE LOAN AGREEMENT DATED JUNE 30, 2017 - GNEWSHunter Biden borrowed money to pay for the purpose of funding its registered capital obligations to BHRgnews.org57",['#BidenCrimeFamiily']
2020-10-24,As a veteran of our brave armed forces I don't want your draft dodging name attached to our great military our brave men and women will do our part to vote you out 11 more days5,
2020-10-24,"The Villages, surely they have a covid wing in their hospital.4",
2020-10-24," LOL,,, THERE YA GO,,, JOE,,, REMOVE YOURSELF FROM THE ROOM!!! FOR EVER,,, WE THE PEOPLE HAVE HEARD ENOUGH LIES, FROM YOU PEOPLE OF EVIL,,, MAINLY DEMOCRATS, FAKE NEWS, AND SOCIALIST. TC BROTHER TRUMP,,, WE THE PEOPLE ,, LOVE YOU.12",
2020-10-24," I love it when your words are used to show how you project.  Hope you didn’t miss this one! MeidasTouch.com is out now! Click the tweet below, watch and retweet. https://twitter.com/MeidasTouch/status/1319699624358072320?s=20…  1",['#TrumpCrimeFamily']
2020-10-24,"This suburban woman voted already. And it wasn’t for you! I can’t wait until you are no longer a threat to democracy. We should sue you for 4 years of distress. Each American, personally, sue you. A prison sentence, in turn, is suffice.13",
